ell,Delta_Cl_over_Cl_A,Delta_Cl_over_Cl_B
4537,-0.000740640995380705,-0.002221922986142115
4538,-0.0007404737069452849,-0.0022214211208358547
4539,-0.0007403063843979777,-0.002220919153193933
4540,-0.0007401390278106569,-0.0022204170834319707
4541,-0.0007399716372551479,-0.002219914911765444
4542,-0.0007398042128032271,-0.0022194126384096815
4543,-0.0007396367545266221,-0.002218910263579866
4544,-0.0007394692624970117,-0.002218407787491035
4545,-0.0007393017367860262,-0.0022179052103580787
4546,-0.0007391341774652469,-0.002217402532395741
4547,-0.0007389665846062074,-0.002216899753818622
4548,-0.0007387989582803915,-0.0022163968748411746
4549,-0.000738631298559235,-0.0022158938956777048
4550,-0.0007384636055141248,-0.0022153908165423743
4551,-0.0007382958792163993,-0.002214887637649198
4552,-0.0007381281197373482,-0.0022143843592120445
4553,-0.0007379603271482131,-0.002213880981444639
4554,-0.0007377925015201863,-0.002213377504560559
4555,-0.000737624642924412,-0.002212873928773236
4556,-0.0007374567514319857,-0.002212370254295957
4557,-0.0007372888271139545,-0.0022118664813418633
4558,-0.0007371208700413167,-0.00221136261012395
4559,-0.0007369528802850224,-0.002210858640855067
4560,-0.0007367848579159728,-0.0022103545737479184
4561,-0.000736616803005021,-0.0022098504090150633
4562,-0.0007364487156229718,-0.002209346146868915
4563,-0.0007362805958405805,-0.0022088417875217414
4564,-0.0007361124437285552,-0.0022083373311856656
4565,-0.0007359442593575547,-0.0022078327780726643
4566,-0.00073577604279819,-0.00220732812839457
4567,-0.0007356077941210232,-0.0022068233823630693
4568,-0.0007354395133965679,-0.002206318540189704
4569,-0.0007352712006952899,-0.0022058136020858695
4570,-0.0007351028560876063,-0.0022053085682628183
4571,-0.0007349344796438854,-0.002204803438931656
4572,-0.000734766071434448,-0.0022042982143033437
4573,-0.0007345976315295659,-0.0022037928945886974
4574,-0.0007344291599994629,-0.0022032874799983886
4575,-0.0007342606569143141,-0.002202781970742942
4576,-0.0007340921223442468,-0.00220227636703274
4577,-0.0007339235563593397,-0.002201770669078019
4578,-0.0007337549590296234,-0.0022012648770888704
4579,-0.0007335863304250798,-0.002200758991275239
4580,-0.000733417670615643,-0.002200253011846929
4581,-0.0007332489796711988,-0.0021997469390135963
4582,-0.0007330802576615843,-0.002199240772984753
4583,-0.0007329115046565895,-0.002198734513969768
4584,-0.0007327427207259548,-0.0021982281621778644
4585,-0.0007325739059393733,-0.0021977217178181198
4586,-0.0007324050603664896,-0.0021972151810994685
4587,-0.0007322361840769,-0.0021967085522307003
4588,-0.0007320672771401533,-0.0021962018314204594
4589,-0.0007318983396257494,-0.002195695018877248
4590,-0.0007317293716031404,-0.002195188114809421
4591,-0.0007315603731417302,-0.0021946811194251906
4592,-0.000731391344310875,-0.002194174032932625
4593,-0.0007312222851798821,-0.0021936668555396464
4594,-0.0007310531958180114,-0.0021931595874540343
4595,-0.0007308840762944745,-0.0021926522288834237
4596,-0.000730714926678435,-0.0021921447800353046
4597,-0.000730545747039008,-0.002191637241117024
4598,-0.0007303765374452616,-0.002191129612335785
4599,-0.0007302072979662149,-0.0021906218938986446
4600,-0.0007300380286708395,-0.0021901140860125182
4601,-0.0007298687296280588,-0.0021896061888841763
4602,-0.0007296994009067481,-0.0021890982027202442
4603,-0.0007295300425757355,-0.0021885901277272062
4604,-0.0007293606547037999,-0.0021880819641114
4605,-0.0007291912373596733,-0.00218757371207902
4606,-0.0007290217906120393,-0.0021870653718361176
4607,-0.0007288523145295339,-0.0021865569435886014
4608,-0.0007286828091807449,-0.0021860484275422346
4609,-0.0007285132746342123,-0.002185539823902637
4610,-0.000728343710958428,-0.0021850311328752837
4611,-0.0007281741182218366,-0.0021845223546655096
4612,-0.0007280044964928343,-0.002184013489478503
4613,-0.0007278348458397699,-0.0021835045375193096
4614,-0.0007276651663309443,-0.002182995498992833
4615,-0.0007274954580346101,-0.0021824863741038304
4616,-0.0007273257210189727,-0.002181977163056918
4617,-0.0007271559553521894,-0.0021814678660565683
4618,-0.0007269861611023697,-0.0021809584833071094
4619,-0.0007268163383375759,-0.0021804490150127277
4620,-0.0007266464871258217,-0.002179939461377465
4621,-0.0007264766075350737,-0.002179429822605221
4622,-0.0007263066996332506,-0.0021789200988997517
4623,-0.0007261367634882231,-0.0021784102904646692
4624,-0.0007259667991678146,-0.0021779003975034438
4625,-0.000725796806739801,-0.0021773904202194026
4626,-0.00072562678627191,-0.0021768803588157297
4627,-0.000725456737831822,-0.0021763702134954656
4628,-0.0007252866614871695,-0.0021758599844615084
4629,-0.0007251165573055378,-0.002175349671916613
4630,-0.0007249464253544641,-0.002174839276063392
4631,-0.0007247762657014381,-0.002174328797104314
4632,-0.0007246060784139024,-0.0021738182352417073
4633,-0.0007244358635592516,-0.0021733075906777547
4634,-0.0007242656212048327,-0.002172796863614498
4635,-0.0007240953514179455,-0.0021722860542538365
4636,-0.0007239250542658416,-0.002171775162797525
4637,-0.000723754729815726,-0.002171264189447178
4638,-0.0007235843781347557,-0.002170753134404267
4639,-0.00072341399929004,-0.00217024199787012
4640,-0.0007232435933486413,-0.0021697307800459236
4641,-0.0007230731603775738,-0.0021692194811327213
4642,-0.0007229027004438053,-0.0021687081013314156
4643,-0.0007227322136142547,-0.002168196640842764
4644,-0.000722561699955795,-0.0021676850998673847
4645,-0.0007223911595352507,-0.002167173478605752
4646,-0.0007222205924193995,-0.0021666617772581986
4647,-0.0007220499986749715,-0.0021661499960249145
4648,-0.0007218793783686495,-0.0021656381351059482
4649,-0.0007217087315670688,-0.0021651261947012064
4650,-0.0007215380583368178,-0.002164614175010453
4651,-0.0007213673587444366,-0.00216410207623331
4652,-0.0007211966328564194,-0.002163589898569258
4653,-0.0007210258807392118,-0.0021630776422176356
4654,-0.0007208551024592129,-0.002162565307377639
4655,-0.0007206842980827743,-0.0021620528942483228
4656,-0.0007205134676762004,-0.002161540403028601
4657,-0.0007203426113057479,-0.0021610278339172437
4658,-0.0007201717290376272,-0.0021605151871128816
4659,-0.0007200008209380007,-0.002160002462814002
4660,-0.0007198298870729837,-0.0021594896612189512
4661,-0.0007196589275086445,-0.0021589767825259333
4662,-0.0007194879423110047,-0.002158463826933014
4663,-0.0007193169315460376,-0.0021579507946381127
4664,-0.0007191458952796702,-0.0021574376858390105
4665,-0.0007189748335777821,-0.0021569245007333464
4666,-0.0007188037465062062,-0.0021564112395186185
4667,-0.0007186326341307274,-0.002155897902392182
4668,-0.0007184614965170844,-0.002155384489551253
4669,-0.0007182903337309684,-0.002154871001192905
4670,-0.0007181191458380238,-0.0021543574375140714
4671,-0.0007179479329038472,-0.0021538437987115413
4672,-0.0007177766949939893,-0.002153330084981968
4673,-0.0007176054321739528,-0.0021528162965218584
4674,-0.0007174341445091942,-0.002152302433527583
4675,-0.0007172628320651224,-0.0021517884961953673
4676,-0.0007170914949070996,-0.0021512744847212986
4677,-0.0007169201331004407,-0.0021507603993013223
4678,-0.0007167487467104145,-0.0021502462401312436
4679,-0.0007165773358022416,-0.0021497320074067247
4680,-0.000716405900441097,-0.0021492177013232912
4681,-0.000716234440692108,-0.002148703322076324
4682,-0.000716062956620355,-0.0021481888698610648
4683,-0.0007158914482908718,-0.0021476743448726153
4684,-0.0007157199157686452,-0.0021471597473059355
4685,-0.0007155483591186151,-0.0021466450773558457
4686,-0.0007153767784056752,-0.0021461303352170256
4687,-0.0007152051736946712,-0.002145615521084013
4688,-0.0007150335450504027,-0.002145100635151208
4689,-0.0007148618925376226,-0.002144585677612868
4690,-0.000714690216221037,-0.0021440706486631107
4691,-0.0007145185161653048,-0.002143555548495914
4692,-0.0007143467924350386,-0.0021430403773051157
4693,-0.0007141750450948041,-0.0021425251352844123
4694,-0.0007140032742091203,-0.0021420098226273606
4695,-0.0007138314798424594,-0.0021414944395273783
4696,-0.0007136596620592473,-0.002140978986177742
4697,-0.0007134878209238624,-0.0021404634627715867
4698,-0.0007133159565006371,-0.002139947869501911
4699,-0.0007131440688538575,-0.0021394322065615722
4700,-0.000712972158047762,-0.002138916474143286
4701,-0.0007128002241465433,-0.00213840067243963
4702,-0.0007126282672143471,-0.002137884801643041
4703,-0.0007124562873152721,-0.002137368861945816
4704,-0.0007122842845133716,-0.0021368528535401147
4705,-0.0007121122588726512,-0.0021363367766179535
4706,-0.0007119402104570703,-0.002135820631371211
4707,-0.0007117681393305421,-0.0021353044179916263
4708,-0.0007115960455569331,-0.002134788136670799
4709,-0.0007114239292000628,-0.0021342717876001883
4710,-0.000711251790323705,-0.002133755370971115
4711,-0.0007110796289915866,-0.0021332388869747597
4712,-0.0007109074452673879,-0.002132722335802164
4713,-0.0007107352392147433,-0.00213220571764423
4714,-0.0007105630108972401,-0.0021316890326917204
4715,-0.0007103907603784197,-0.002131172281135259
4716,-0.0007102184877217769,-0.0021306554631653307
4717,-0.00071004619299076,-0.00213013857897228
4718,-0.0007098738762487712,-0.0021296216287463136
4719,-0.0007097015375591664,-0.002129104612677499
4720,-0.0007095291769852544,-0.0021285875309557632
4721,-0.0007093567945902985,-0.0021280703837708954
4722,-0.0007091843904375156,-0.002127553171312547
4723,-0.0007090119645900761,-0.002127035893770228
4724,-0.0007088395171111038,-0.0021265185513333115
4725,-0.000708667048063677,-0.002126001144191031
4726,-0.0007084945575108272,-0.0021254836725324816
4727,-0.0007083220455155392,-0.0021249661365466176
4728,-0.0007081495121407531,-0.002124448536422259
4729,-0.0007079769574493612,-0.002123930872348084
4730,-0.0007078043815042108,-0.002123413144512632
4731,-0.000707631784368102,-0.002122895353104306
4732,-0.0007074591661037893,-0.002122377498311368
4733,-0.000707286526773981,-0.002121859580321943
4734,-0.0007071138664413395,-0.002121341599324018
4735,-0.0007069411851684803,-0.0021208235555054407
4736,-0.0007067684830179736,-0.0021203054490539206
4737,-0.0007065957600523434,-0.00211978728015703
4738,-0.0007064230163340672,-0.0021192690490022016
4739,-0.0007062502519255766,-0.00211875075577673
4740,-0.0007060774668892576,-0.0021182324006677727
4741,-0.0007059046612874494,-0.002117713983862348
4742,-0.0007057318351824459,-0.0021171955055473376
4743,-0.0007055589886364947,-0.0021166769659094844
4744,-0.0007053861217117973,-0.002116158365135392
4745,-0.0007052132344705093,-0.002115639703411528
4746,-0.0007050403269747406,-0.0021151209809242215
4747,-0.0007048673992865547,-0.002114602197859664
4748,-0.0007046944514679697,-0.002114083354403909
4749,-0.0007045214835809573,-0.002113564450742872
4750,-0.0007043484956874436,-0.002113045487062331
4751,-0.0007041754878493088,-0.002112526463547926
4752,-0.0007040024601283871,-0.0021120073803851613
4753,-0.0007038294125864672,-0.0021114882377594015
4754,-0.0007036563452852913,-0.002110969035855874
4755,-0.0007034832582865566,-0.00211044977485967
4756,-0.000703310151651914,-0.002109930454955742
4757,-0.0007031370254429684,-0.0021094110763289053
4758,-0.0007029638797212796,-0.0021088916391638385
4759,-0.0007027907145483609,-0.0021083721436450827
4760,-0.0007026175299856807,-0.002107852589957042
4761,-0.0007024443260946607,-0.002107332978283982
4762,-0.0007022711029366779,-0.0021068133088100334
4763,-0.0007020978605730628,-0.0021062935817191884
4764,-0.0007019245990651005,-0.0021057737971953015
4765,-0.0007017513184740306,-0.0021052539554220918
4766,-0.0007015780188610468,-0.0021047340565831405
4767,-0.0007014047002872974,-0.0021042141008618923
4768,-0.0007012313628138849,-0.0021036940884416547
4769,-0.0007010580065018663,-0.0021031740195055987
4770,-0.0007008846314122526,-0.0021026538942367575
4771,-0.00070071123760601,-0.00210213371281803
4772,-0.0007005378251440588,-0.0021016134754321763
4773,-0.0007003643940872734,-0.0021010931822618203
4774,-0.0007001909444964829,-0.0021005728334894487
4775,-0.0007000174764324714,-0.0021000524292974143
4776,-0.0006998439899559766,-0.00209953196986793
4777,-0.0006996704851276913,-0.0020990114553830737
4778,-0.000699496962008263,-0.002098490886024789
4779,-0.0006993234206582931,-0.002097970261974879
4780,-0.000699149861138338,-0.0020974495834150137
4781,-0.0006989762835089086,-0.002096928850526726
4782,-0.0006988026878304705,-0.0020964080634914115
4783,-0.000698629074163444,-0.002095887222490332
4784,-0.0006984554425682036,-0.002095366327704611
4785,-0.0006982817931050787,-0.002094845379315236
4786,-0.0006981081258343534,-0.0020943243775030603
4787,-0.0006979344408162665,-0.0020938033224487994
4788,-0.0006977607381110111,-0.0020932822143330332
4789,-0.0006975870177787357,-0.0020927610533362073
4790,-0.0006974132798795432,-0.0020922398396386295
4791,-0.0006972395244734909,-0.0020917185734204724
4792,-0.0006970657516205911,-0.002091197254861773
4793,-0.0006968919613808113,-0.0020906758841424335
4794,-0.000696718153814073,-0.002090154461442219
4795,-0.0006965443289802529,-0.0020896329869407584
4796,-0.0006963704869391829,-0.0020891114608175484
4797,-0.0006961966277506488,-0.0020885898832519465
4798,-0.0006960227514743922,-0.0020880682544231768
4799,-0.0006958488581701091,-0.0020875465745103274
4800,-0.0006956749478974501,-0.00208702484369235
4801,-0.0006955010207160214,-0.002086503062148064
4802,-0.0006953270766853834,-0.0020859812300561506
4803,-0.0006951531158650521,-0.0020854593475951562
4804,-0.000694979138314498,-0.002084937414943494
4805,-0.0006948051440931465,-0.0020844154322794397
4806,-0.0006946311332603781,-0.0020838933997811343
4807,-0.0006944571058755286,-0.0020833713176265857
4808,-0.0006942830619978882,-0.002082849185993665
4809,-0.0006941090016867027,-0.002082327005060108
4810,-0.0006939349250011724,-0.0020818047750035176
4811,-0.0006937608320004534,-0.00208128249600136
4812,-0.0006935867227436559,-0.0020807601682309674
4813,-0.0006934125972898459,-0.0020802377918695374
4814,-0.0006932384556980443,-0.0020797153670941326
4815,-0.0006930642980272269,-0.0020791928940816808
4816,-0.0006928901243363252,-0.0020786703730089756
4817,-0.0006927159346842251,-0.0020781478040526754
4818,-0.0006925417291297682,-0.0020776251873893046
4819,-0.0006923675077317511,-0.0020771025231952536
4820,-0.0006921932705489258,-0.0020765798116467774
4821,-0.000692019017639999,-0.002076057052919997
4822,-0.0006918447490636332,-0.0020755342471908997
4823,-0.0006916704648784458,-0.0020750113946353373
4824,-0.0006914961651430095,-0.0020744884954290283
4825,-0.0006913218499158523,-0.0020739655497475566
4826,-0.0006911475192554578,-0.002073442557766373
4827,-0.0006909731732202641,-0.002072919519660792
4828,-0.0006907988118686658,-0.0020723964356059972
4829,-0.0006906244352590117,-0.002071873305777035
4830,-0.0006904500434496065,-0.0020713501303488194
4831,-0.0006902756364987106,-0.0020708269094961316
4832,-0.0006901012144645388,-0.0020703036433936165
4833,-0.0006899267774052626,-0.0020697803322157877
4834,-0.0006897523253790077,-0.002069256976137023
4835,-0.0006895778584438557,-0.0020687335753315672
4836,-0.0006894033766578441,-0.0020682101299735324
4837,-0.0006892288800789654,-0.002067686640236896
4838,-0.0006890543687651673,-0.002067163106295502
4839,-0.0006888798427743539,-0.0020666395283230614
4840,-0.0006887053021643836,-0.002066115906493151
4841,-0.0006885307469930719,-0.0020655922409792155
4842,-0.000688356177318188,-0.002065068531954564
4843,-0.0006881815931974583,-0.002064544779592375
4844,-0.000688006994688564,-0.002064020984065692
4845,-0.0006878323818491418,-0.0020634971455474253
4846,-0.0006876577547367843,-0.002062973264210353
4847,-0.0006874831134090397,-0.0020624493402271187
4848,-0.0006873084579234115,-0.0020619253737702344
4849,-0.0006871337883373595,-0.0020614013650120788
4850,-0.0006869591047082988,-0.0020608773141248963
4851,-0.0006867844070936001,-0.0020603532212808
4852,-0.0006866096955505899,-0.0020598290866517695
4853,-0.0006864349701365505,-0.0020593049104096514
4854,-0.00068626023090872,-0.00205878069272616
4855,-0.0006860854779242921,-0.002058256433772876
4856,-0.0006859107112404163,-0.0020577321337212485
4857,-0.0006857359309141978,-0.0020572077927425935
4858,-0.0006855611370026981,-0.0020566834110080944
